name,main_category
Schwarzkopf Professional Session Label Dry Firm Hold Hairspray |For Strong Hold |300ml,beauty & health
Mphmi Thailand Mango Tree plant Nam-Dok-Mai Si Mueng 18 inchTall Thai Purple Mango Juicy Fruit,home & kitchen
Ln Choice Tirupati Balaji Gold Plated Alloy Ring for Men & Women,accessories
Diana Korr Hand Bag & Sling Bag dkhsh10922-3(Black),accessories
"Bersache Casual Shoes for Men Walking, Sneakers,Loafers (Pack of 2) Combo(MM)-486-1200",men's shoes
Fommil sling bags for women bags handbags women,accessories
KIRAVI Women's Pull On Block Heels Sandal,women's shoes
Red Tape Men's Striped Regular Fit Casual Shirt,men's clothing
8 Pcs Locker Lock Luggage Locks with Keys Padlock with Key Small Lock Suitcase Locks Metal Padlock for School Gym Backpack...,accessories
"GARYVIZ High Definition Pen Camcorder Card Reader 720P Security Surveillance Camera Indoor Outdoor Usage, Alert Type /","tv, audio & cameras"
Sparx Mens Sx0468g Training Shoes,stores
Fila Men Blue TAKIYO Running Shoes,men's shoes
MAYCREATE® 12 Sheets Tattoo Sticker Creative Element Temporary Tattoos Stickers Golden Tatto Stickers Assorted Henna Art T...,beauty & health
Bajiu Camping Bonfire Tripod Portable Triangle Port Camping Bonfire Frame,sports & fitness
"REMAXX Portable Cool mist Humidifier with LED Night Light | Essential Oil Diffuser for Bedroom, Car, Office, Babies | Deco...",appliances
Clovia Women's Bra with Detachable Transparent Back & Shoulder Straps,women's clothing
MAUKA Women's Rayon Solid Kurti & Printed Plazzo Set(GT-1151),women's clothing
Jockey Men's Regular Fit Vest (FP04-CH(1)-N(1)-L_Multicolor_L),men's clothing
JAVEREE Women's Poly Cotton Non-Padded Wire Free Full Coverage Medium Impact Everyday Sport Bra,women's clothing
Rising Wolf Men's Synthetic Leather Formal Shoes,men's shoes
SIRIL Women's Jacquard Lace Tassel & Printed (Embossed) Lycra Saree with Unstitched Blouse Piece,women's clothing
Brado Jewellery Traditional Necklace Pendant Gold Plated Glorious Hand Meena 26 inch Long Mangalsutra/Tanmaniya/nallapusal...,accessories
"VJ Fashion - Trendy Bellbottom Jeans with Four Buttons and Unique Pearl Design at Allover Bottom (Light Blue, Medium)",men's clothing
Hunky Dory Diamond Stud Thin Screw 316L Alloy Steel Unisex Earrings For Men | Women ( 1 Pair),accessories
MANQ Men's Tattersall Checks Checked Formal Shirt,men's clothing
Adidas Men Running Shoes,stores
RAYO Flexible High Speed HDMI Cable All HDMI Devices - 1.5 Meter,"tv, audio & cameras"
Indietoga Women's Plus Size Yellow Floral Printed Tiered Dresses (2XLTo 7XL),women's clothing
HSR Household Glass Cleaner and Washer Strong Cleaning Concentrate Effervescent Tablet (10),beauty & health
PC Jeweller The Clustered 18KT Yellow Gold and Diamond Ring for Women,accessories
Wrangler Men's Slim Jeans (WMJN004707_Light Indigo,men's clothing
"G. Global Trade Non Woven Wedding Lehenga Gown Long Dress Garment Cover Bags 72"" with 8"" Gusset with Front Zip (Maroon)",accessories
SeeandWear Leather Double Monk Strap Shoes for Men,men's shoes
Adidas Men's Regular Fit T-Shirt,stores
"Sheffield Classic 3 in 1 Multipurpose Electric Cooker 1.2 Litre (Boiler Griller, Steamer, Fryer) Travel multicook and Nons...",appliances
Shining Star Women's Handbag (Pack of: 5) (GREY),accessories
ADISA Women Girls Clutch Bag Purse Handbag Wedding Bridal,accessories
NUEVOSPORTA Men's Cotton Digital Printed Full Sleeve Shirt | Latest Stylish Summer Casual Shirt | Spread Collared Men's Shirt,women's clothing
"VR 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home, Kitchen, Camping Snack Seal Sealing Bag ...",appliances
ELECTROPRIME Army Style Black 2 Dog Tags Chain Mens Pendant Necklace E9O4,accessories
"Afco Bags 50 litres Waterproof Travelling Trekking Backpack for Men Women ,Boys and Girls (Polyester, Black)",bags & luggage
Jack & Jones Men's Regular Jeans (12225295- Dark Blue Denim_30),men's clothing
HB PLUS M3 Colorful Wireless Bluetooth Speakers Mini Electroplating Round Steel Speaker (Random Color) (Blue),"tv, audio & cameras"
GAINX Retro Square Aviator Sunglasses Premium Glass Lens Flat Metal Sun Glasses Men Women (Blue silver),stores
"Fox Premium Multipurpose Anti Vibration Pads | Washing Machine, Refrigerator, Bed, Sofa | No Noise, Max Stability, Easy Cl...",appliances
Women's Casual Bottom Wear Cotton Solid Patiala Salwar(Pants) Combo Pack of 3 (Freesize) (Bottm-111),women's clothing
Sidapur Brass Dabara Set - Plain Brushed Matte Finish - for South Indian Filter Coffee - 120ml,appliances
"Radha's Creations Mangalsutra with rope chain (LONG) 30"" length golden vati tanmaniya one gram gold For Women",accessories
Lymio Women Trousers || Girl's Trousers (P-15),women's clothing
Fila Mens Intruder Sneaker,men's shoes
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion
Shopnet Wireless Bluetooth Speaker TG113 For Mercedes-Benz B-Class Ultra Boost Bass with DJ Sound Portable Home Speaker wi...,"tv, audio & cameras"
Combo LP-E10 Camera Charger with Rechargeable Camera Battery Pack and Power Cable Compatible with Canon Camera EOS 1100D 1...,"tv, audio & cameras"
V-Moda Crossfade LP2 Wired Over the Ear Headphone with Mic (Matte Black),"tv, audio & cameras"
Peter England Men's Skinny Jeans,men's clothing
Nandini Women's Cotton Floral Ankle Length Nighty (ComboNT6525 XL_Multicolor_XL),women's clothing
NEUTRON Chronograph Analog Black and Blue Color Dial Women Watch - GW59-G298 (Pack of 2),accessories
"WELBORN LPE10 Rechargeable Battery Pack Compatible with Canon EOS1500D,1300D,1200D,1100D,3000D,Rebel T3,T5,T6| Canon Camer...","tv, audio & cameras"
AKSHAT SAPPHIRE Sterling Silver (92.5% purity) God Kartikeya Pendant for Men & Women Pure Silver Lord Locket for Good Heal...,accessories
"KEBILSHOP Digital Optical Audio Toslink Fiber Optical Cable Cord For Home Theater, Sound Bar, Tv, Ps4, Xbox, Playstation (...","tv, audio & cameras"
10WeRun TG 129 5W Bluetooth Mini Speaker Portable Wireless Subwoofers Outdoor Stereo Speakers with Mic USB TF Slot MP3 Mus...,"tv, audio & cameras"
"Refrigerator Locks,Fridge Lock,Freezer Lock with Key for Child Safety,Locks to Lock Fridge and Cabinets (White Fridge Loc...",appliances
"Rivuflo 5 Micron PS-05 10"" PP Spun Filter for All Type RO Purifiers (Pack of 4)",appliances
6 pc Colorful Paint Brush Nail Brush Art Artistic Brush Water Coloring Brushes Flat Paint Brush for Oil Acrylic & Oil Pain...,home & kitchen
Coach Womens 36 mm Arden Silver Dial Stainless Steel Analogue Watch - CO14503811W,accessories
PC Jeweller The Spinning 18KT Yellow Gold and Solitaire Ring for Women,accessories
PC Jeweller The Ellette 22 KT Yellow Gold and Gemstone Ring for Her,accessories
Dollar Men Thermals,men's clothing
"Darzi Women’s Dress – Multicolor Dress with Unique Design Bodycon Sleeveless Dress with Above Knee Length Dress, Boost You...",women's clothing
"CLEMATIS 300mL Mini Silent Humidifier for Household Car Humidifier Desktop Humidifier with Atmosphere Light Car, Office, R...",appliances
Van Heusen Men's Cotton Blend Classic Trunks (Pack of 1) (10051_Olive,men's clothing
Hanes Red Label Men's 5-Pack Full Rise Briefs,men's clothing
SUMERA WARQ Rajisthani Jaipuri Handicraft Women's Huge Patch Work and Embroidered A Real Banjara Bag (Multicolour),accessories
"Remson Prime Aqua Prime CSS 2K Vertical Storage Water Heater, 5 Star, Ivory (6 Liters)",appliances
DNE Women's Clutch With Chain Sling Bag For Women & Gilrls,accessories
KINGLY ZEE-Copper Men's Sneakers,men's shoes
Fecce Gentle Hydrating Low pH 5.5 Gel Cleanser | For All Types Skin | fragrance free | Soap Free face wash | Korean skin c...,beauty & health
HMT Janata 17 Jewels White Dial Mechanical Hand-Winding Antique Wrist Watch,accessories
RodZen Oversized | Loose Fit | Relaxed Fit | Wide Fit Half Sleeves Cotton Round Neck Printed T-Shirt for Womens/Girls,women's clothing
Maskwell 3D Kids Face Mask for 7-13 Years Age Group - Pack of 50 (Medical Blue),accessories
Florely Women Western Puff Top,women's clothing
Arrow Men Patterned Weave,men's clothing
Lizard inPods Ultra Mini Wireless Portable Bluetooth Speaker Built-in Mic High Bass Selfie Remote Control Button Low Harmo...,"tv, audio & cameras"
"VIP -Ultima Men's Cotton Trunks (AD)(Pack of 4, 100cm) Assorted",men's clothing
Honeywell HFC0506B Replacement Filter for Honeywell Move Pure Car Air Purifier (Black),appliances
"COMFABIE 3-PCS Fashion Cute Stylish Leather Backpack & Sling Bag Set for Women, School & College Girl's",accessories
Kuber Industries 2 Pieces Foldable Non Woven Men's Coat Blazer Suit Cover (Grey) -CTKTC41334,home & kitchen
Levi's Men's Slim Fit Polo,men's clothing
Gold Nera 2 Funky Black and Silver Ball Chains with 2 Pair of Round & Square Shape Magnetic Ear Stud for Men/BoY,accessories
"Men Sport Pump Shoe (Blue, Numeric_10)",men's shoes
"Time Up Combo of 2 Digital Dial Colorful Alarm Function,Waterproof,Multicolor Backlight Watches for Kids-EF48013-DCMB-VIOL...",accessories
Cosmos Systems Oxidised Jewellery Afghani Style Black Thread Base Metal Oxidized Silver Choker Necklace Set For Women,accessories
Astrid Women's Sling Bag (white),accessories
Satya Paul Blue Silk Scarves for Women,stores
Livato Spark HD Android 9.0 Projector with 5G WiFi and Bluetooth 5.0 Digital Keystone 5000lm Portable Projector,"tv, audio & cameras"
Red Tape Men's Walking Shoes,stores
Saissa Silver Plated Oxidised Metal Wire Wrap Kada Anklet for Girls and Women (1 Pc),accessories
"BEAUTE BLANC Fruit Vinegar Gel Hair Color, Natural Black Color Dye for Men, Women (500ml x 2)",beauty & health
CITY SHOES COLLECTION Men's Mesh Comfortable Lace-Up Sports Shoes,men's shoes
"NIVIK, Printed t-Shirts for Women, Summer wear Soft Cotton Tops (Combo of 4) (Grey, Pink, White, Sky-Blue)",women's clothing
Azooken Mens Tennis Footwear Shoes Walking Casual Breathable Jogging Outdoor Sports Fitness Road Lightweight Trail Running...,men's shoes
jainstar Art.Yoga and Exercise mat of 6 mm (Grey) Yoga Mat with Yoga Mat Carry Strap,sports & fitness
DAVINA FASHIONS Women's Cotton Blend midi Bralette top Non Wired Sports Bra with Removable Pads (28 to 34),women's clothing
SOURBH Women's Silk Blend Woven Zari Design Kanjeevaram Saree with Blouse Fabric,women's clothing
Pravyta Travel Underwear Panties Bra Pouch Organizer Bag Pouch Waterproof Personal Garment Bag Case Undergarments Organise...,accessories
SHOE DAY Men's Synthetic Zip Slip ON Formal Boot SD7005BLK,men's shoes
TECHNOVIEW Full Hd 1080p Camera in Wearable Wrist Band Bracelet Video and Audio Recorder Wristband with 32GB SD Card Porta...,"tv, audio & cameras"
"Drumstone Hot Air Popcorn Machine and Home Use Electric Big Popcorn Machine,Automatic Instant Popcorn Maker Stylish Desig...",appliances
Somma Made with Swarovski Zirconia Solitaire Pure Brilliance Silver 925 Bracelet for Women,accessories
LYSVA Women's Ankle Length Cotton Socks Free Size (Pack Of 5),women's clothing
U.S. POLO ASSN. Men's Slim Shirt,men's clothing
SCEPTRE Twisted Wire Cup Brush Fil Torsade Highly Efficient & Higher Strength for Stripping Descaling Removing Derusting &...,industrial supplies
"AONES Pack of 3 Magnetic Loop Watch Strap Compatible for Huawei Watch Gt 2 Sport 46mm Watch Strap Black, Rose Gold, Silver",kids' fashion
ACCOX Men's Regular Fit Formal Shirt,men's clothing
VERO MODA Women Dress,women's clothing
Young & Forever Valentine Gift Valentine Gift Biker Wallet Chain Punk Men Cool Butterfly Punk Trouser Long Wallet Key Chai...,stores
Original Neelam Stone 9.25 ~ 10.70Carats Emerald Shape Blue Sapphire Gemstone From Sri Lanka Loose Birthstone Best For Ear...,accessories
Mehrunnisa 18k Gold Plated Coin Charm Bracelet for Girls (JWL1076),kids' fashion
Jainx Combo Analogue Couple Watch (Red Dial Silver Colored Chain),accessories
"HUADM Mini Fridge Warmer, Refrigerator, USB Cosmetics for Office Or Dormitory Drinks Home Nursery(Standard Black 18w, Pisa...",appliances
Air Arctic Cooler 5 L Room/Personal 3 Speed fan with humidifier 750ml tank Air Cooler,appliances
Rajnandini Women Crepe Un-Stitched Salwar Suit Material (JOPLLT7033-P_Free Size) (Sky Blue),women's clothing
Men's Stylish Sneakers for Man Shoes,men's shoes
Artklim Elephant Printed Clutch with Detachable Sling,accessories
"GALOOF Medium Size Plastic Swing Dustbin For Bathroom, Home And Office (12 Liter) (BROWN)",home & kitchen
crocs Unisex-Adult Clog Duet Max Clog,men's shoes
"HAPPYMATES 10pcs Artificial Pearl Hair Clips for Women and Girls - Party, Wedding, Daily Uses",kids' fashion
LAKESE Rayon Night Suit for Women's | Printed Night Suit Set of Shirt & Pyjama,women's clothing
Puma Womens Trackracer 2.0 WN's Purple Charcoal-Island Pink Walking Shoe - 5UK (37301310),sports & fitness
Little Surprise Box Red Snowflakes Snowboots Women Winter Snowboots,men's shoes
Van Heusen Woman Plain Regular Fit Shirt,women's clothing
5MP CMOS U-SB2.0croscope Camera Digital Electronic Eyepiece Free Drivercroscope High Speed Industrial Camera Compatible wi...,"tv, audio & cameras"
Enow Casual Stylish Brown Derby Formal Shoe for Men HOB-113,men's shoes
PC Jeweller The Fahey 18KT Yellow Gold and Diamond Ring for Men,accessories
C&E 20 feet 28 awg HDMI Cable [6 Meters - 1 Pack] 4K HDMI Cable [10.2Gbs with Audio and Ethernet] Gold Plated Connectors V...,"tv, audio & cameras"
"ALITMUN ProCare Latex Examination Hand Gloves, Pack of 100, Large Size, Medical Disposable Gloves Non-Sterile and Less Pow...",stores
Leriya Fashion Women's Art Silk Cotton Foil Printed 2022 New Saree kanjivaram pure banarasi silk saree with Un-stitched Bl...,women's clothing
Nike Kyrie Flytrap 2,stores
"THELA GAADI Cotton Men's and Women's Printed Funky Socks - Unisex Mid Crew Length Pride Socks, Odour Free, Breathable (Mul...",stores
"Valley Culture Himalayan Stinging Nettle Tea | Green Tea | Organic Nettle Leaves | Herbal Tea helps with Kidney Detox, Blo...",grocery & gourmet foods
Lil Tomatoes Girls Drawstring Regular Fit Printed Round Neck Looper Cotton Track Suit PEACH,sports & fitness
"Godrej WT EON 701 PF Fully-automatic Top-loading Washing Machine (7 Kg, Metallic Grey and Red Top)",appliances
"ShreejiIH Seamless Boyshort Panties for Women Briefs for Women Sexy, Women's Boy Shorts/Boxer for Girls/Long Panty/Short (...",women's clothing
Earphones Headphones for Samsung Galaxy Note 20/ Note20 Ultra Earphone Original Like Wired Stereo Deep Bass Head Hands-fre...,"tv, audio & cameras"
Marvel Avengers by Wear Your Mind Men Vest,men's clothing
"Babbotty Women's Banjarar Elephant Handbag,Shoulder Purse(Blue)",accessories
Harpa Women's Regular Fit Shirt,women's clothing
FRONTASTIC Men's Lightweight Relaxed-Fit High Ankle Sneaker Shoe,men's shoes
U.S. POLO ASSN. Men's Regular Fit T-Shirt,men's clothing
RANKAR Women's Cotton/Khadi Handloom Material A-line Straight Cut Kurti for Women Readymade Women's and Girls Casual Offic...,women's clothing
Reebok mens Classic Leather Sneaker,men's shoes
Boy's and Girl's BTS Analog Watch (Yellow),stores
"Theraband PVC Exercise Mini Ball, Size 9 Inch Diameter, (Yellow)",sports & fitness
Dixcy Scott Maximus Men Vest,men's clothing
X-BT017 Classic Bluetooth Single Headset Truly Wireless Earbud TWS in-Ear Headphones Single-Side Earphones with Mic for Bu...,"tv, audio & cameras"
Bewakoof Men's Black Super Saiyan Anime Printed Vest,men's clothing
INICIO VGA to HDMI Cable 6ft/1.8m [NOT BI-Directional] VGA Male to HDMI Female Adapter Converter for Old PC Computer Proje...,"tv, audio & cameras"
Malabar Gold & Diamonds 18k (750) Rose Gold and Diamond Ring for Women,accessories
"Raptas (New Model Combo Pack of 2 Items - HM1000 Wireless Bluetooth Headset, HM1000 Wireless Bluetooth Headset (1 Year War...","tv, audio & cameras"
KRYPTAR Women's Printed Parallel Two Piece Ladies Wrap Top Dress with Palazzo Set (Women's_Wrap_Parallel_Yellow_Dress),women's clothing
Pepe Jeans Men's Relaxed Fit Jeans,men's clothing
"CodersParadise Pack of 58 Random Music Aesthetic Vinyl Stickers for Laptop, Journal, Bike Helmet, Diary, Guitar, Mobile Ca...","tv, audio & cameras"
Malabar Gold & Diamonds 18k (750) Yellow Gold and Diamond Ring for Women,accessories
Sharon Multicolour Leather Flat Slip On Sandal for Women,women's shoes
infabzon Lehenga Choli Set For Women Fox Georgette With Digital Print Embroidery Sequnce Work Stitched Canvas Patta,women's clothing
Kodak XD Series 55MM 2 Layer UV Filter (55 mm),"tv, audio & cameras"
VERO MODA Women Casual Dress,women's clothing
KIARVI GALLERY Analogue Pack of 2 Combo PU Belt Analog Women's and Girl's Watch(Pack of 2),accessories
Lista Aluminium Alloy Mountain Bicycle Cycle Heads Up Stem Riser Adaptor Handlebar (Black),sports & fitness
Leriya Fashion Western Dresses for Women |A-Line Knee-Length Dress | Indo Western Dress for Women| Short Dress,women's clothing
Lucky choice 92.5 Sterling Pure Silver Figaro chain 20 24 28 Inches For Men & Boys,accessories
HIKVISION 2MP IP Dome Camera | DS-2CD2121GO-I 1920 (H) × 1080 (V) | Motion Detection/Video Tampering Network Camera in Offers,"tv, audio & cameras"
RKM COLLECTIONS Women's Traditional Kalire Attached with Pearl Bangles,accessories
WorldCare® 5pcs/lot Fishing Lures Minnow 4.5cm 4.7g carp Fishing Artificial bass Fishing Tackle with Box : 5pcs with Box,bags & luggage
US Polo Association Men's Checkered Slim fit Casual Shirt,men's clothing
Titan Purple Self Expression Analog Dial Women's Watch-NM95111WL01 / NL95111WL01,accessories
Polycab Fantasy Neo Super Premium 1200 MM Ceiling Fan with Built in 3 in 1 color LED Underlight and remote control (Whit...,appliances
Ozoy Card Holder -10 Slots Metal RFID Blocking Metal Credit Card Holder Wallet for Men Women (Black-10cm x 7cm x 1.5cm ),stores
Lacoste Men Shirt,men's clothing
"PrettyKrafts Water Purifier RO Cover for Aquaguard, Kent Grand, Kent Pearl Ro Body Cover for Kent Grand Plus, Multi Checks",appliances
SELX-Men Sexy Mesh Transparent Short,stores
CHITA Shoes,men's shoes
