name,main_category
LOVE N BEYOND EMILY Macrame Women Girl Handmade Cotton Boho Crochet Beaded Large Natural White Sling Bag Fashion Gift,stores
"Scizor Insulated Reusable Lunch Bag,Waterproof Leakproof Lunch Bag,Durable Lunch Bag for Women/Kids/Men, Insulated Lunch C...",home & kitchen
VVWV Jesus Love You Car Window Sticker Display Graphics Waterproof Universal for All Cars Vinyl Die Cut Stickers L x H (15...,car & motorbike
jainx Party Analogue Women Watch (Silver Dial Rose Gold Colored Chain),accessories
KLEIO Designer Pebble Textured Crossbody Handbags For Women/Girls,accessories
"PSK PET MART Wet Wipes for Dogs, Cat, Puppies & Pets || Extra Moist & Thick Grooming Pet Wipes with 100 Fresh Counts || Fr...",pet supplies
Al Arabian International Men's Dress Shoes Casual Dress Shoes for Men Black Oxford Shoes for Men Casual Oxford Dress Sneak...,men's shoes
HIGH STAR Men Jeans,men's clothing
Xmate Sight 2.0MP Wireless Dome Security Camera (White) |Night Mode|2-Way Audio|Supports Micro SD Card up to 128 GB,"tv, audio & cameras"
ishin Women's Blue Chiffon Midi Dress,women's clothing
BUCIK Synthetic Leather Lace-Up Casual/Walking/Sneakers for Men,men's shoes
Amazon Brand - Myx Women Mask,accessories
Freacksters Men's Beige Suede Leather Chelsea Boots Extra Cushion Inner Sole,men's shoes
DISOLVE Women Padded Bra Longline Sleeveless Shirts Workout Gym Running Fitness Camisole Crop Tank Tops Free Size (28 Till...,women's clothing
"FunBlast Tote Bags for Women – Carry Bag for Women, Girls Hand Bag, Office Bag for Women, Stylish and Sturdy Bags, Stylish...",accessories
"Men's Slim Fit Denim Mid Rise Stretchable Jeans (Dark Grey, 44)-PID42894",men's clothing
HammerSmith Men's Western Shirt,men's clothing
Janasya Women's Teal Poly Silk Kurta With Palazzo And Dupatta,women's clothing
Nautica Admiral Backpack,bags & luggage
Pragati Creation Hot Water Faucet Electric Water Heater Tap with LED Digital Display Kitchen Bathroom Water Waterproof 36...,appliances
Somma Made with Swarovski Zirconia Solitaire Pure Brilliance Silver 925 Bracelet for Women,accessories
Label RITU KUMAR Round Neck Half Sleeves Short Dress,stores
Prime Deals PU Leather Vertical Credit Debit Card Holder Zipper Wallet Coin Purse for Men Women (Light Brown_9.5 x2.3x11.5...,bags & luggage
Skybags Polyester 22 Cms Travel Duffle(INVALID DATA_ green),accessories
CCTV Cage Protection for Outdoor/Night Vision Camera,"tv, audio & cameras"
SANTHIEXPORT Women's Cotton Nighties Printer Cotton Nighty Maxi Nighties 60 inch Length (Pack of 2) 4XL (Multicolored),women's clothing
Fila Mens JIZO Blue Sport Shoes,men's shoes
"Bizarre Vogue Stylish Ladies Women Medium Handbag Chain Strap (Peach,BV1225)",accessories
Taapsee 6 Pieces CCTV Camera Mic Microphone for Audio/Sound Recording,"tv, audio & cameras"
Inner Beats Women's Cotton Printed Maxi Night Wear (PSN358_Multicolor_Free Size),women's clothing
10.25 Ratti Jarkan Precious Gemstone Natural Zircon Stone Rashi Ratna Ashtadhatu Adjustable Silver Ring for Astrological P...,accessories
Campus Men's Routine Running Shoes,men's shoes
RIGO Men Purple Weekend Print Round Neck Terry Sweatshirt,sports & fitness
"V-Guard Voltino Grand Digi Plus TV Stabilizer for up to 203 cm 80"" Smart TV+Set Top Box (Black)","tv, audio & cameras"
U.S. POLO ASSN. Men Polo Shirts,men's clothing
EthnicJunction Women's Banarasi Silk Unstitched Salwar Suit Dress Material With Dupatta (EJ4034-441-Kamal-Navy_Navy Blue),women's clothing
Sri Jagdamba Pearls Dealer Choker Pearl Quartz Analogue Gold Dial Women's Watch,accessories
BRIDAL GARNISH Synthetic Bellies Women Fashion Designer for Girls Women Casual Footwear Party Best Festive and Occassional...,women's shoes
Flash Cards for Kids (Set of 12) Early Learning Flash Cards Easy & Fun Way of Learning 3 Months to 6 Years Babies (Combo Set),toys & baby products
"Vector X Chaser-II Football Shoes, UK 6 (Green)",men's shoes
WorldCare® S Pencil Fishing 7cm 10g Sinking Hardwith Iscas Artificiais Leurre Peche Fishing Wobblers Tackle : LMP002,bags & luggage
ALL DAY 365 Women Handbags Latest Stylist medium size (Blue),accessories
"Improvhome Set of 2 Digital Fiber Optic Toslink to 3.5mm Jack (Mini Toslink),Female to 3.5 mm Mini Male Optical Audio Conn...","tv, audio & cameras"
Duke Stardust Men Slim Fit Stretchable Jeans,men's clothing
Cyruss 3.5mm to 8mm 3MP f/1.4 Varifocal CS C-Mount Manual IRIS Zoom Lens,"tv, audio & cameras"
GIVA 925 Sterling Silver Aqua Blue Crystal Earrings | Studs to Gift Women & Girls | With Certificate of Authenticity and 9...,accessories
Armisto Men's Quilted Thermal Underpant Super Soft (Single & Combo Pack),men's clothing
Kuber Industries Waterproof Parachute Hanging Shoe Cover|Zipper Closer|Travelling Footwear Organiser|Keep Upto 5 Pair|Size...,accessories
Shree Ram Krishna Men's Men's Cotton Rayon Foil Printed Collar Cap Sleeve Hawaii Holiday Shirts (Brown_Large),men's clothing
Marshall Major IV Wireless Bluetooth On Ear Headphone with Mic (Brown),"tv, audio & cameras"
EYUVAA LABEL Neck/Shoulder Camera Strap Adjustable DSLR Camera Belt Long Film Camera Shoulder Strap Belt Compatible with D...,"tv, audio & cameras"
Lee Cooper Men's Classic Formal Slip on Leather Modern Shoes,men's shoes
Kevin Blue Men's Relaxed and Comfertable Fit Jeans,men's clothing
Monte Carlo Men's Regular Shirt (2220602359FS-2_Maroon 2XL),men's clothing
INFISPACE® Super-thin Transparent Ankle Length Yoga & Gym Socks (Pack of 5),women's clothing
Birde Premium Mesh Sports Shoes for Men Combo Pack of 2,men's shoes
P.C. Chandra Jewellers 14k (585) Rose Gold and Diamond Stud Earrings for Women,accessories
Moissanite Stone Original Certified 2.25 Carat Moissanite Diamond Jewellery Mozanite मोइसानाइट डायमंड राउंड स्टोन Moissani...,accessories
Raymond Men Shirt,men's clothing
Heavy Duty Large Size Blue Grocery/Parcel/Logistics/Ecommerce/Luggage Delivery Bag Waterproof,bags & luggage
Strand By Obaku Cosmos Pebble Analog Gray Dial Women's Watch-S735LXVJVJ,accessories
"adidas Men's Questar Running Shoe, Grey/White/Grey, 11",men's shoes
SAMSONITE Octolite Polypropylene 75 cms Black Hardsided Check-in Luggage (SAM OCTOLITE Spinner 75 -Black),bags & luggage
TAZS - TRENDY AMAZING ZEAL STORE Pearl Hyderabadi Jhumar and MangTika for Girls & Women (Emerald Green),accessories
"Men's Performance Series Extreme Motion Slim Straight Leg Jeans, Relaxed Fit Jean (Light Blue)",men's clothing
COMFABIE Women Sling Bag With Adjustable strap | handbag | purse |Side Sling bag | Tassel Sling Bag,accessories
Friskers Mens T-Shirt S52-17,men's clothing
"PITARA Multi-Purpose Laptop Table| Study Table| Bed Table| Writing Desk| Laptop Workbench with tab, Mobile, Foldable and P...","tv, audio & cameras"
Liberty Mens Avn-62e Uniform Dress Shoe,men's shoes
Super hero marvel full Rotating shield keychain Multicolor,accessories
Malabar Gold & Diamonds 22k (916) 1 gm Yellow Gold Coin,stores
GREY JEANS FOR MEN.,men's clothing
pass pass Digital 24 Projector Cartoon Character Watch for Boys & Girls (Pink),accessories
"Zebronics ZEB-USB300WFD, 300Mbps WiFi USB Adapter with Advanced Security WPA/WPA2 encryption Standards, External Antenna &...","tv, audio & cameras"
Sonata Epic Gents Analog Watch - EP20001SM03,accessories
U.S. POLO ASSN. Men Maroon Spread Collar Printed Casual Shirt,men's clothing
Levi's Men's Cotton Blend Style #066 Active Regular Fit Solid Brief (Pack of 3) (STYLE-66-P3_Assorted_XL),men's clothing
Peora Indian Wedding Jewellery Kundan Pearl Hair Accessary Juda Pin with Hanging Pearl for Women Girls,accessories
TIMEX Analog Black Dial Men's Watch-TWEG16502,stores
AONES Pack of 2 Silicone & Metal Chain Belt Watch Strap Compatible for Huami Amazfit Stratos 2 Watch Band Black,kids' fashion
"likes of india TV-Out Cable HDMI to HDMI 90 Degree Adapter, Right Angle L Shape HDMI Male to HDMI Female Gold Plated Cable...","tv, audio & cameras"
"(Renewed) [Upgraded Version] Tribit StormBox Pro 40W 5.3 Channel Wireless, Bluetooth Tower Subwoofer - Black","tv, audio & cameras"
Tommy Hilfiger Men T-Shirt,men's clothing
PC Jeweller The Dash 18KT Yellow Gold and Diamond Ring for Women,accessories
Casio Analog Green Dial Women's Watch-LTP-VT02G-3AUDF,accessories
Max Men's Striped Crew Neck T-Shirt,men's clothing
Kraasa Men's Red Sneaker,men's shoes
NanoEdge Silicone Nipple Cover Bra Pad - Adhesive Reusable Nipple Pads - Thin Silicone Nipple Cover Pasties 1 Pair,women's clothing
"GEOKRAFT Kids Country Trump Cards Geography Game, Educational Toy, General Knowledge Return Gift for Kids Ages 5-8 Years, ...",toys & baby products
Massey LAMBED,men's shoes
Mallory Winston Women Sexy Lingerie Set Satin Bow Tie 2 Piece Bra and Panty Sets Free Size,women's clothing
Mamta women's Designer Silver Oxidized Shiva Trishul Rudraksha Damroo Kada Bracelet Bangle for Men and Boys (Pack for 3),accessories
KOOKABURRA KB Blaze Adult Socks,stores
"Prestige IRIS LPG Gas Stove, 3 Burner, Black, Glass, Manual",appliances
"Sonashi Rechargeable Desk Fan SRF-716 [White] 16 Inch. Table Fan With Oscillating Function, 3 Speed Switch, Led Night Ligh...",appliances
"DEXTRO Reusable Cloth Diaper for babies 0-3 Years | Freesize Adjustable, Washable and Reusable Cloth Diaper for babies 0-3...",toys & baby products
"GLAMORAS Women's Nylon Spandex High Waist Tummy Control Mid Thigh Short, Thigh Slimmer Under Dress Shapewear, Free Size, B...",women's clothing
Ahilya Jewels 92.5 Sterling Silver Keri Paisley Pearl Maang Tikka For Girls & Women,stores
Avsar Real Gold 14K RING AVR411YB,accessories
BABYBLESSING Baby Cradle 4 Wheel (Hood) | Colour - Sky Blue,toys & baby products
Kirti Sales Gems 19.00 Ratti Certified Original Blue Sapphire Gold Plated Ring Panchdhatu Adjustable Neelam Ring for Men &...,accessories
Fabricorn Stylish Plain Green Long Sleeve Cotton Tshirt for Women (Green),women's clothing
Peter England Men Jeans,men's clothing
Bold N Elegant Girls Sleeveless Party Floral Print Big Bow Princess Dress Frock with Hat for Infant Toddler Baby Girls,kids' fashion
NEUTRON Fashionable Analog Silver and Black Color Dial Men Watch - BL46.104-(36-S-20) (Pack of 2),accessories
digNity Hand bag for women Synthetic Leather Cross body Ladies purse adjustable Satchel travel,accessories
SoSh Women Nightwear Lingerie Swimming Party Swimwear Beachwear Sheer Honeymoon Bra Panty Lingerie hot Set Lace Free Size,women's clothing
Lymio Women's Black Color Square Neck Sleeveless Lycra Top (567-569),women's clothing
OneTouch Verio Test Strips (50 Count Multicolor),beauty & health
Guance 2X Motorcycle Black Grill Turn Signal Bike Indicator Amber lights (2 Pcs) for Royal Enfield Thunderbird 350 BS4 Mod...,car & motorbike
GlobalNiche® Women Men Retro Vintage Round Sunglasses Metal Frame Glasses White Sliver,accessories
V380 Mini WiFi Wireless HD 720P IP Camera Security Camera P2P Night Vision,"tv, audio & cameras"
Candere by Kalyan Jewellers 24k (995) 10 gms Yellow Gold Bar,stores
POWERHAWKE mens Tracksuits,sports & fitness
Shining Diva Fashion 18k Rose Gold Plated AAA Crystal Gold Plated Ring for Women and Girls (Golden) (rrsd9818r),accessories
Clovia Women's Cotton Printed Top & Basic Capri Set,women's clothing
Paperiva Aluminum Dream Catcher (Blue),home & kitchen
MANIKYA City Girl 24 Ct Gold Plated Copper Latest Traditional Wedding Pola Bangles For Women and Girls,accessories
Tommy Hilfiger Leather Men Wallet (Brown),accessories
Pride Apparel Women's Cotton Printed White Panty Innerwear (Pack of 5),women's clothing
Lee Cooper Men Lc1202a Dark Brown Leather Loafers,men's shoes
Zeya Yellow Gold Ring,accessories
Wellman 70+ - Health Supplements (30 Nutrients) - 30 Tablets,beauty & health
PROSmart Aluminium Adjustable Portable and Foldable Tripod Stand Mobile Clip and Camera Holder with Bag,"tv, audio & cameras"
MOTOZOOP ® Car Dashboard Accessories Adorable Flower Pot (Black) with Anti Slip Pad and Car Perfume Car Dashboard Idols an...,car & motorbike
"Zanibo 2000-Watt Fan Heater (White, ZEH-1120)",appliances
Ruggers Men's Checkered Slim fit Casual Shirt (281581630_Green_S_HS,men's clothing
"Nivia PRO Encounter 8.0 Football Stud (Aster Blue/Yellow, Numeric_11), (1620)",men's shoes
Clarks Girl's Tizz Talk Black Leather Formal Shoes,men's shoes
"Storite 15CM USB 90 Degree USB 2.0 Extension Cable Type A Male to Female High Speed Connection, Super Fast Speed 480 Mbps ...",accessories
JewelryOnClick Choose Your Color Certified Cubic Zircon Loose Gemstone 2.25 to 10.25 Ratti Taurus Vrish Rahi Jewelry Makin...,accessories
Just Care Men's Cotton Briefs (Pack of 2) (18_Black_XL),men's clothing
"NIMRA FASHION Combo of Men's G-String and Bikini Style Thong, Black and Blue",men's clothing
"SKY HUB V380 HD 1080P Night Vision Wireless WiFi IP Camera with 2 Way Audio and Upto 128 GB SD Card Support CCTV Camera, B...","tv, audio & cameras"
NICE PURSE Grey/Yellow Men & Women Formal/Casual Sling Bag - Regular Size,accessories
URBAN FOREST Arya Rose Pink Leather Wallet for Women,accessories
WorldCare® Fridge Refrigerator Freezer Indoor Outdoor Dial Temperature Gauge,appliances
PARA COMMANDO Men's Black Genuine Leather Long Commando Safety Boot Shoes,men's shoes
Titan Karishma Analog White Dial Women's Watch-NL2468YM04,accessories
Jack & Jones Men's Regular Jeans,men's clothing
TOM BURG Premium Stylish Luxury Trunks for Men,men's clothing
GuSo Shopee Valentine Chrismas Women Sexy Women Lingerie Lace Babydoll V Neck Chemise Halter Mesh Nightwear Sexy Babydoll ...,women's clothing
Mahi with Swarovski Crystals Pink Double Oval Rhodium Plated Pendant Set for Women NL1104123RPin,accessories
"Femora Borosilicate Glass Oil Bottle with Handle, 650Milliliters, Clear,Pack of 1, Transprent, 650 ML (FMOBHDL)",home & kitchen
Fast Type-C USB Cable for Xiaomi Redmi Note 8 / Redmi Note 8 usb Original Like USB Cable | Data Sync Cable | Rapid Quick D...,"tv, audio & cameras"
blackberrys Orange Casuale Shirt,men's clothing
Avsar 18K (750) Diamond Ring AVR413YA,accessories
WADBROS 25-Watts Window or Glass Exhaust Fan (Black),appliances
Ghelonadi Women’s Purse with Waist Clips for Mobile Coin Money Multipurpose Storage Pouch Wallet Multicolor 2 Pieces,bags & luggage
U.S. POLO ASSN. Men's Regular Fit Casual Shirt,men's clothing
"Royals Plastic Office Desk Clock (Digital Clock 1826), Black",home & kitchen
"AWALA Fashion Men's Boxer-Short-Nikkar,Colors Multicolor Pack of 3 (XL, Multi pack1)",men's clothing
"Luminous UPS Sine Eco Volt Neo 1250 Inverter for Home, Office, and Shops",appliances
AMYDA Women's U-Back Sports Non Padded Strap Stretchable Comfortable Daily Fancy Gym Bras for Ladies Girls Causal Everyday...,women's clothing
"oh wow Copper Jhumka Earrings for Women, Gold",accessories
Senco Gold 22k (916) Yellow Gold Ring for Women,accessories
"4K HDMI Display Dongle Wireless Mini Receiver Chrome Casters Adapter Support Airplay Miracast, Sharing, Screen mirroring f...","tv, audio & cameras"
Amozo Slim Soft Flexible TPU Camera Protection Back Case Cover for iPhone 13 (TPU|Green),"tv, audio & cameras"
Spykar Men's Regular Fit Cotton Jeans (ROYTS01BA09CharcoalBlack_Black),men's clothing
Sukeshcraft Luggage Tags Suitcase Tag Travel Bag Labels Combo 4 Pcs.,sports & fitness
Krishna Enterprise Men's Poly Cotton Slim Fit Solid Full Sleeves T-Shirt,men's clothing
Arrow Men Light Blue Liberty Classic Regular Fit Check Formal Shirt,men's clothing
Tromko Men Micromodal Ultra Printed Brief Innerwear,men's clothing
Garmin GPSMAP 78S Marine GPS Navigator and World Wide Chartplotter (010-00864-01),car & motorbike
AMPEREUS Wall Exhaust Fan Chimney Vent Pipe Cover And Mosquito Net Dust controller White 6 Inch,appliances
Del Mondo Genuine Leather Denim Colour Double Buckle Monk Shoe for Mens,men's shoes
Under Armour Mens Ua Charged Rogue Twist Running Shoes,stores
Tygot Bluetooth Speaker Portable 5W Wireless Speaker with Mic Super Bass Splashproof Wireless Bluetooth Speaker (Black),"tv, audio & cameras"
"Haier 175 L 2 Star Single Door Refrigerator (HED-182ME-N, Marine Erica,2023 Model)",appliances
Royal Export Women's Paisley Floral Printed Salwar Suit Set,women's clothing
Wrangler Men's Slim Jeans (WMJN004677_Light Indigo,men's clothing
UJOY Base Sleeve Holders Elastic Anti-Slip Shirt Garters Stretch Metal Armbands,men's clothing
Lucky Brand Girls' Cuffed Boyfriend Jean,stores
"Aurelia Women's Cotton Kurta, Palazzo & Dupatta",women's clothing
"ambicam WiFi - Wireless Smart Camera with Cloud Storage, 720P HD, 2 Way Talk, Night Vision, Motion Detection, Indoor Secur...","tv, audio & cameras"
RAHUL CREATION Men's Casual Cotton Checks Shirt,men's clothing
Anuj Sales Certified 17.25 Ratti 16.00 Carat Special Quality Blue Topaz Free Size Adjustable Ring Gold Plated Gemstone by ...,accessories
RUF & TUF Men's Slim Jeans (RTJN2112_Mid Blue_34),men's clothing
Peter England Men Polo Shirt,men's clothing
YOY PARKER Genuine Leather Official Sneakers Shoes Pure Leather Comfortable for Men SNE-02,men's shoes
Amazon Brand - Symbol Women's Skinny Leggings,women's clothing
Nike Men&#39;s Air Max 2017 Grey/White 849559-101,stores
VM Formal Office No Tie Silicone Shoe Lace,men's shoes
Leather Wallet for Men,bags & luggage
Yonex Nanoray Light 18i Graphite Strung Badminton Racquet,sports & fitness
Zeya Yellow Gold Ring,accessories
"GenX Mens Jazz Printed Outer Elastic Modern Drawer, (Pack of 4) JAZ_DRW_OE_4PC_Multicolor_90CM",men's clothing
ONMS Women's Satin Nighty Set (Set of 6) Maroon Color,women's clothing
SHIVALOKA 5 Mukhi Rudraksha Bracelet Combo of 2 | Five Faced Brown Rudraksha Beads | Natural and Original | 8.00 mm Bead S...,accessories
"Lucky Brand Women's Bridgette Skinny Jean, Monsoon, 27",stores
Malabar Gold & Diamonds 24k (999) Goddess Lakshmi 8 gm Yellow Gold Coin,stores
Indian Concepts Sports Karan Coloured Feather Shuttle Cock,sports & fitness
